,palette,loc,height,set,blobCount,closeEnough,count4,closeCount4,time,points,path
110,custom,jack_cole,short,C,3,True,False,False,219772291,"[1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_jack_cole_short_C_0.jpg
111,custom,jack_cole,short,C,3,True,False,False,223371959,"[0.7071067811865476, 1.5811388300841898, 3.5355339059327378]",custom_jack_cole_short_C_1.jpg
112,custom,jack_cole,short,C,3,True,False,False,221183625,"[1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_short_C_2.jpg
113,custom,jack_cole,short,C,3,True,False,False,218568416,"[1.5811388300841898, 2.5495097567963922, 2.9154759474226504]",custom_jack_cole_short_C_3.jpg
114,custom,jack_cole,short,C,3,True,False,False,206907166,"[0.7071067811865476, 2.5495097567963922, 2.9154759474226504]",custom_jack_cole_short_C_4.jpg
115,custom,jack_cole,short,D,4,True,True,True,215087250,"[0.7071067811865476, 1.5811388300841898, 2.1213203435596424, 2.5495097567963922]",custom_jack_cole_short_D_0.jpg
116,custom,jack_cole,short,D,4,True,True,True,218398250,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_jack_cole_short_D_1.jpg
117,custom,jack_cole,short,D,4,True,True,True,219587083,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_jack_cole_short_D_2.jpg
118,custom,jack_cole,short,D,4,True,True,True,221839958,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 3.8078865529319543]",custom_jack_cole_short_D_3.jpg
119,custom,jack_cole,short,D,4,True,True,True,218955666,"[1.5811388300841898, 2.1213203435596424, 2.9154759474226504, 2.9154759474226504]",custom_jack_cole_short_D_4.jpg
120,custom,john_honey,high,A,4,True,True,True,213801708,"[0.7071067811865476, 1.5811388300841898, 2.5495097567963922, 3.8078865529319543]",custom_john_honey_high_A_0.jpg
121,custom,john_honey,high,A,5,True,False,False,215806042,"[1.5811388300841898, 1.5811388300841898, 1.5811388300841898, 2.1213203435596424, 253.85527372894973]",custom_john_honey_high_A_1.jpg
122,custom,john_honey,high,A,4,True,True,True,213047541,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_high_A_2.jpg
123,custom,john_honey,high,A,4,True,True,True,213658083,"[0.7071067811865476, 0.7071067811865476, 2.1213203435596424, 2.9154759474226504]",custom_john_honey_high_A_3.jpg
124,custom,john_honey,high,A,4,True,True,True,212022500,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 2.1213203435596424]",custom_john_honey_high_A_4.jpg
125,custom,john_honey,high,B,4,True,True,True,214377208,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.5495097567963922]",custom_john_honey_high_B_0.jpg
126,custom,john_honey,high,B,4,True,True,True,212681250,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_high_B_1.jpg
127,custom,john_honey,high,B,4,True,True,True,213158500,"[1.5811388300841898, 1.5811388300841898, 2.5495097567963922, 2.9154759474226504]",custom_john_honey_high_B_2.jpg
128,custom,john_honey,high,B,5,True,False,False,212421167,"[0.7071067811865476, 2.1213203435596424, 2.5495097567963922, 3.5355339059327378, 303.104767366005]",custom_john_honey_high_B_3.jpg
129,custom,john_honey,high,B,4,True,True,True,210329459,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 2.1213203435596424]",custom_john_honey_high_B_4.jpg
130,custom,john_honey,high,C,3,True,False,False,213393042,"[1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_high_C_0.jpg
131,custom,john_honey,high,C,3,True,False,False,212127750,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_high_C_1.jpg
132,custom,john_honey,high,C,5,True,False,False,209160291,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 227.38623529140895]",custom_john_honey_high_C_2.jpg
133,custom,john_honey,high,C,4,False,True,False,216588542,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 181.44558412923695]",custom_john_honey_high_C_3.jpg
134,custom,john_honey,high,C,3,True,False,False,207955792,"[1.5811388300841898, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_high_C_4.jpg
135,custom,john_honey,high,D,4,True,True,True,209066375,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_john_honey_high_D_0.jpg
136,custom,john_honey,high,D,4,True,True,True,210348167,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_high_D_1.jpg
137,custom,john_honey,high,D,4,True,True,True,211713584,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_high_D_2.jpg
138,custom,john_honey,high,D,4,True,True,True,217450333,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_high_D_3.jpg
139,custom,john_honey,high,D,4,True,True,True,210611291,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_john_honey_high_D_4.jpg
140,custom,john_honey,medium,A,4,True,True,True,217189042,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_john_honey_medium_A_0.jpg
141,custom,john_honey,medium,A,5,True,False,False,219010750,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 312.91292718582275]",custom_john_honey_medium_A_1.jpg
142,custom,john_honey,medium,A,4,True,True,True,216811708,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 0.7071067811865476]",custom_john_honey_medium_A_2.jpg
143,custom,john_honey,medium,A,4,True,True,True,216359166,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_john_honey_medium_A_3.jpg
144,custom,john_honey,medium,A,4,True,True,True,212978417,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_medium_A_4.jpg
145,custom,john_honey,medium,B,4,True,True,True,218941334,"[0.7071067811865476, 0.7071067811865476, 0.7071067811865476, 1.5811388300841898]",custom_john_honey_medium_B_0.jpg
146,custom,john_honey,medium,B,4,True,True,True,219599041,"[0.7071067811865476, 1.5811388300841898, 2.1213203435596424, 2.5495097567963922]",custom_john_honey_medium_B_1.jpg
147,custom,john_honey,medium,B,4,True,True,True,213508375,"[0.7071067811865476, 1.5811388300841898, 2.1213203435596424, 2.5495097567963922]",custom_john_honey_medium_B_2.jpg
148,custom,john_honey,medium,B,4,True,True,True,214999292,"[0.7071067811865476, 2.5495097567963922, 2.5495097567963922, 3.5355339059327378]",custom_john_honey_medium_B_3.jpg
149,custom,john_honey,medium,B,4,True,True,True,218234458,"[1.5811388300841898, 1.5811388300841898, 2.1213203435596424, 2.5495097567963922]",custom_john_honey_medium_B_4.jpg
150,custom,john_honey,medium,C,4,False,True,False,216673000,"[1.5811388300841898, 1.5811388300841898, 2.1213203435596424, 530.5115455859561]",custom_john_honey_medium_C_0.jpg
151,custom,john_honey,medium,C,4,True,True,True,216820292,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_medium_C_1.jpg
152,custom,john_honey,medium,C,3,True,False,False,216219291,"[0.7071067811865476, 1.5811388300841898, 2.5495097567963922]",custom_john_honey_medium_C_2.jpg
153,custom,john_honey,medium,C,3,True,False,False,216967625,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_medium_C_3.jpg
154,custom,john_honey,medium,C,4,True,True,True,213608250,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_medium_C_4.jpg
155,custom,john_honey,medium,D,4,True,True,True,220636542,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 1.5811388300841898]",custom_john_honey_medium_D_0.jpg
156,custom,john_honey,medium,D,4,True,True,True,212191959,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_medium_D_1.jpg
157,custom,john_honey,medium,D,4,True,True,True,213834291,"[0.7071067811865476, 0.7071067811865476, 1.5811388300841898, 2.1213203435596424]",custom_john_honey_medium_D_2.jpg
158,custom,john_honey,medium,D,4,True,True,True,218760208,"[0.7071067811865476, 1.5811388300841898, 1.5811388300841898, 2.9154759474226504]",custom_john_honey_medium_D_3.jpg
