,0,1,2,3
"(9, 400, np.float64(0.2))",3,0.285416667,114967275.2,114703498
"(9, 400, np.float64(0.30000000000000004))",3,0.285416667,115743440.9,115338341.5
"(9, 400, np.float64(0.4))",3,0.285416667,115938439.5,115604615
"(9, 400, np.float64(0.5))",3,0.285416667,115967209.8,115709504.5
"(7, 350, np.float64(0.1))",3,0.283333333,111563869.1,111328340
"(7, 350, np.float64(0.2))",3,0.283333333,110883553,110342992
"(7, 350, np.float64(0.30000000000000004))",3,0.283333333,110066582.2,109502524.5
"(7, 350, np.float64(0.4))",3,0.283333333,110866829.6,110626513
"(7, 350, np.float64(0.5))",3,0.283333333,110669548.4,110188557
"(7, 350, np.float64(0.6))",3,0.283333333,109413138.1,108922228
"(9, 390, np.float64(0.1))",3,0.283333333,115112542.8,114841200.5
"(9, 390, np.float64(0.2))",3,0.283333333,114996482.7,114877295
"(9, 390, np.float64(0.30000000000000004))",3,0.283333333,115314737.6,114750065.5
"(9, 390, np.float64(0.4))",3,0.283333333,115395376.3,115161562.5
"(9, 390, np.float64(0.5))",3,0.283333333,115416414.3,115160599.5
"(11, 340, np.float64(0.7000000000000001))",3,0.283333333,94990103.6,94504615
"(7, 300, np.float64(0.6))",3,0.28125,109804097.4,109049495.5
"(7, 310, np.float64(0.6))",3,0.28125,110427569.5,110143449.5
