,key,path,found_perm,true_perm,correct,overlap
0,a,../data/images_copy/dark/michaels/high/A/dark_michaels_high_A_1.jpg,afd,afd,True,3
1,a,../data/images_copy/dark/michaels/high/A/dark_michaels_high_A_0.jpg,afd,afd,True,3
2,a,../data/images_copy/dark/michaels/high/A/dark_michaels_high_A_2.jpg,ahd,afd,False,2
3,a,../data/images_copy/dark/michaels/high/A/dark_michaels_high_A_3.jpg,afd,afd,True,3
4,a,../data/images_copy/dark/michaels/high/A/dark_michaels_high_A_4.jpg,afd,afd,True,3
5,a,../data/images_copy/dark/michaels/short/A/dark_michaels_short_A_4.jpg,afb,afd,False,2
6,a,../data/images_copy/dark/michaels/short/A/dark_michaels_short_A_3.jpg,afb,afd,False,2
7,a,../data/images_copy/dark/michaels/short/A/dark_michaels_short_A_2.jpg,afb,afd,False,2
8,a,../data/images_copy/dark/michaels/short/A/dark_michaels_short_A_0.jpg,afd,afd,True,3
9,a,../data/images_copy/dark/michaels/short/A/dark_michaels_short_A_1.jpg,afb,afd,False,2
10,a,../data/images_copy/dark/michaels/medium/A/dark_michaels_medium_A_4.jpg,ahd,afd,False,2
11,a,../data/images_copy/dark/michaels/medium/A/dark_michaels_medium_A_3.jpg,afd,afd,True,3
12,a,../data/images_copy/dark/michaels/medium/A/dark_michaels_medium_A_2.jpg,afd,afd,True,3
13,a,../data/images_copy/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg,afh,afd,False,2
14,a,../data/images_copy/dark/michaels/medium/A/dark_michaels_medium_A_1.jpg,afh,afd,False,2
15,a,../data/images_copy/dark/davids/high/A/dark_davids_high_A_4.jpg,ahd,afd,False,2
16,a,../data/images_copy/dark/davids/high/A/dark_davids_high_A_3.jpg,afd,afd,True,3
17,a,../data/images_copy/dark/davids/high/A/dark_davids_high_A_2.jpg,afd,afd,True,3
18,a,../data/images_copy/dark/davids/high/A/dark_davids_high_A_0.jpg,afd,afd,True,3
19,a,../data/images_copy/dark/davids/high/A/dark_davids_high_A_1.jpg,afh,afd,False,2
20,a,../data/images_copy/dark/davids/short/A/dark_davids_short_A_4.jpg,adb,afd,False,1
21,a,../data/images_copy/dark/davids/short/A/dark_davids_short_A_2.jpg,ahb,afd,False,1
22,a,../data/images_copy/dark/davids/short/A/dark_davids_short_A_3.jpg,ahb,afd,False,1
