,key,path,found_perm,true_perm,correct,overlap
23,a,../puck/data/images_copy/custom/davids/short/A/custom_davids_short_A_1.jpg,afd,afd,True,3
24,a,../puck/data/images_copy/custom/davids/short/A/custom_davids_short_A_0.jpg,afd,afd,True,3
25,a,../puck/data/images_copy/custom/davids/medium/A/custom_davids_medium_A_2.jpg,afd,afd,True,3
26,a,../puck/data/images_copy/custom/davids/medium/A/custom_davids_medium_A_3.jpg,ebd,afd,False,1
27,a,../puck/data/images_copy/custom/davids/medium/A/custom_davids_medium_A_1.jpg,afd,afd,True,3
28,a,../puck/data/images_copy/custom/davids/medium/A/custom_davids_medium_A_0.jpg,afd,afd,True,3
29,a,../puck/data/images_copy/custom/davids/medium/A/custom_davids_medium_A_4.jpg,abd,afd,False,2
30,a,../puck/data/images_copy/custom/john_honey/high/A/custom_john_honey_high_A_3.jpg,afd,afd,True,3
31,a,../puck/data/images_copy/custom/john_honey/high/A/custom_john_honey_high_A_2.jpg,afd,afd,True,3
32,a,../puck/data/images_copy/custom/john_honey/high/A/custom_john_honey_high_A_0.jpg,afd,afd,True,3
33,a,../puck/data/images_copy/custom/john_honey/high/A/custom_john_honey_high_A_1.jpg,efd,afd,False,2
34,a,../puck/data/images_copy/custom/john_honey/high/A/custom_john_honey_high_A_4.jpg,afd,afd,True,3
35,a,../puck/data/images_copy/custom/john_honey/short/A/custom_john_honey_short_A_1.jpg,afd,afd,True,3
36,a,../puck/data/images_copy/custom/john_honey/short/A/custom_john_honey_short_A_0.jpg,afd,afd,True,3
37,a,../puck/data/images_copy/custom/john_honey/short/A/custom_john_honey_short_A_2.jpg,afd,afd,True,3
38,a,../puck/data/images_copy/custom/john_honey/short/A/custom_john_honey_short_A_3.jpg,aad,afd,False,2
39,a,../puck/data/images_copy/custom/john_honey/short/A/custom_john_honey_short_A_4.jpg,afd,afd,True,3
40,a,../puck/data/images_copy/custom/john_honey/medium/A/custom_john_honey_medium_A_4.jpg,afd,afd,True,3
41,a,../puck/data/images_copy/custom/john_honey/medium/A/custom_john_honey_medium_A_2.jpg,afd,afd,True,3
42,a,../puck/data/images_copy/custom/john_honey/medium/A/custom_john_honey_medium_A_3.jpg,afd,afd,True,3
43,a,../puck/data/images_copy/custom/john_honey/medium/A/custom_john_honey_medium_A_1.jpg,afd,afd,True,3
44,a,../puck/data/images_copy/custom/john_honey/medium/A/custom_john_honey_medium_A_0.jpg,afd,afd,True,3
45,a,../puck/data/images_copy/custom/jack_cole/high/A/custom_jack_cole_high_A_4.jpg,afd,afd,True,3
46,a,../puck/data/images_copy/custom/jack_cole/high/A/custom_jack_cole_high_A_1.jpg,afd,afd,True,3
47,a,../puck/data/images_copy/custom/jack_cole/high/A/custom_jack_cole_high_A_0.jpg,afd,afd,True,3
48,a,../puck/data/images_copy/custom/jack_cole/high/A/custom_jack_cole_high_A_2.jpg,afd,afd,True,3
49,a,../puck/data/images_copy/custom/jack_cole/high/A/custom_jack_cole_high_A_3.jpg,afd,afd,True,3
