,0,1,2,3
"(1, 320, np.float64(0.7000000000000001), 160)",0.0,0.7895833333333333,38268048.452083334,37265231.5
"(1, 320, np.float64(0.7000000000000001), 170)",0.0,0.81875,32147673.4875,31358711.0
"(1, 320, np.float64(0.7000000000000001), 180)",0.0,0.8125,32346876.708333332,31278373.0
"(1, 320, np.float64(0.7000000000000001), 190)",0.0,0.49583333333333335,28044242.314583335,25700745.0
"(1, 320, np.float64(0.7000000000000001), 200)",0.0,0.16041666666666668,24027256.3375,21880354.5
"(1, 320, np.float64(0.7000000000000001), 210)",0.0,0.0375,17615471.5375,15822710.0
"(1, 320, np.float64(0.8), 120)",0.0,0.5416666666666666,56630821.27916667,54927078.5
"(1, 320, np.float64(0.8), 130)",0.0,0.6541666666666667,63777394.49583333,63442727.0
"(1, 320, np.float64(0.8), 140)",0.0,0.7208333333333333,58689808.666666664,58258802.5
"(1, 320, np.float64(0.8), 150)",0.0,0.7666666666666667,50613077.270833336,49660420.5
"(1, 320, np.float64(0.8), 160)",0.0,0.8104166666666667,39193663.22291667,38449619.0
"(1, 320, np.float64(0.8), 170)",0.0,0.8604166666666667,33430105.989583332,32808126.5
"(1, 320, np.float64(0.8), 180)",0.0,0.8270833333333333,30765726.40625,29559958.5
"(1, 320, np.float64(0.8), 190)",0.0,0.4979166666666667,26539112.185416665,24173513.0
"(1, 320, np.float64(0.8), 200)",0.0,0.16666666666666666,23905332.025,21953086.5
"(1, 320, np.float64(0.8), 210)",0.0,0.03958333333333333,18577438.10625,16946366.0
"(1, 320, np.float64(0.9), 120)",0.0,0.0020833333333333333,55148550.71875,53689318.5
"(1, 320, np.float64(0.9), 130)",0.0,0.010416666666666666,64766218.260416664,63997295.0
"(1, 320, np.float64(0.9), 140)",0.0,0.0125,59870367.545833334,59509148.0
"(1, 320, np.float64(0.9), 150)",0.0,0.014583333333333334,49241755.68958333,48207371.5
"(1, 320, np.float64(0.9), 160)",0.0,0.016666666666666666,39158555.666666664,38609840.0
"(1, 320, np.float64(0.9), 170)",0.0,0.010416666666666666,33041260.04375,32195846.0
"(1, 320, np.float64(0.9), 180)",0.0,0.00625,31067895.98125,29980385.5
"(1, 320, np.float64(0.9), 190)",0.0,0.0,27657063.3875,25177520.0
"(1, 320, np.float64(0.9), 200)",0.0,0.0020833333333333333,22552619.15,20464724.0
"(1, 320, np.float64(0.9), 210)",0.0,0.0,17565097.177083332,15866479.5
"(1, 330, np.float64(0.1), 120)",0.0,0.5270833333333333,59431748.37708333,58793830.0
"(1, 330, np.float64(0.1), 130)",0.0,0.61875,66150282.38125,65406996.5
"(1, 330, np.float64(0.1), 140)",0.0,0.6854166666666667,60412602.81458333,58764257.0
"(1, 330, np.float64(0.1), 150)",0.0,0.7333333333333333,51311140.15208333,49467664.0
"(1, 330, np.float64(0.1), 160)",0.0,0.7854166666666667,40220173.925,39228235.5
"(1, 330, np.float64(0.1), 170)",0.0,0.8270833333333333,33304373.622916665,31899251.0
"(1, 330, np.float64(0.1), 180)",0.0,0.8145833333333333,31299903.020833332,29506466.5
"(1, 330, np.float64(0.1), 190)",0.0,0.49375,26984295.075,24714166.5
"(1, 330, np.float64(0.1), 200)",0.0,0.15,23769524.141666666,21808862.5
"(1, 330, np.float64(0.1), 210)",0.0,0.035416666666666666,18104875.670833334,16325966.5
"(1, 330, np.float64(0.2), 120)",0.0,0.5270833333333333,59123809.04375,57973994.0
"(1, 330, np.float64(0.2), 130)",0.0,0.61875,64053925.68125,63462109.5
"(1, 330, np.float64(0.2), 140)",0.0,0.6854166666666667,60916918.920833334,59863453.0
"(1, 330, np.float64(0.2), 150)",0.0,0.7333333333333333,50649945.8375,49400280.5
"(1, 330, np.float64(0.2), 160)",0.0,0.7854166666666667,40669909.1125,39049515.0
"(1, 330, np.float64(0.2), 170)",0.0,0.8270833333333333,32948239.720833335,31747049.5
"(1, 330, np.float64(0.2), 180)",0.0,0.8145833333333333,31314234.295833334,29920288.5
"(1, 330, np.float64(0.2), 190)",0.0,0.49375,28794297.379166666,26706258.0
"(1, 330, np.float64(0.2), 200)",0.0,0.15,22714772.797916666,20728523.0
