,0,1,2,3
"(np.float64(1.0), 100, 390, np.float64(0.75), 10)",houghCircleAlt,0.4125,42500954.145833336,43053415.5
"(np.float64(1.0), 100, 390, np.float64(0.75), 15)",houghCircleAlt,0.51875,39023321.50625,39265879.5
"(np.float64(1.0), 100, 390, np.float64(0.8), 5)",houghCircleAlt,0.5041666666666667,42391683.28541667,43334447.5
"(np.float64(1.0), 100, 390, np.float64(0.8), 10)",houghCircleAlt,0.5625,41694542.927083336,42266949.0
"(np.float64(1.0), 100, 390, np.float64(0.8), 15)",houghCircleAlt,0.6833333333333333,40511745.9375,40880449.5
"(np.float64(1.0), 100, 390, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6416666666666667,42960402.5875,43602510.5
"(np.float64(1.0), 100, 390, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7041666666666667,41673429.36875,42359728.5
"(np.float64(1.0), 100, 390, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8333333333333334,40379502.53541667,40965848.5
"(np.float64(1.0), 100, 390, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7666666666666667,43173039.19375,44100163.0
"(np.float64(1.0), 100, 390, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8229166666666666,41815028.66041667,42498336.5
"(np.float64(1.0), 100, 390, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9166666666666666,40982828.764583334,41321271.0
"(np.float64(1.0), 110, 300, np.float64(0.7), 5)",houghCircleAlt,0.29791666666666666,45863886.916666664,47492242.5
"(np.float64(1.0), 110, 300, np.float64(0.7), 10)",houghCircleAlt,0.31666666666666665,43891741.40833333,45220540.0
"(np.float64(1.0), 110, 300, np.float64(0.7), 15)",houghCircleAlt,0.38333333333333336,43215059.59583333,44264627.0
"(np.float64(1.0), 110, 300, np.float64(0.75), 5)",houghCircleAlt,0.3770833333333333,46146078.797916666,47560681.0
"(np.float64(1.0), 110, 300, np.float64(0.75), 10)",houghCircleAlt,0.39375,45255752.802083336,46457000.5
"(np.float64(1.0), 110, 300, np.float64(0.75), 15)",houghCircleAlt,0.5229166666666667,43114359.177083336,43944647.5
"(np.float64(1.0), 110, 300, np.float64(0.8), 5)",houghCircleAlt,0.5083333333333333,46097374.19583333,47525891.0
"(np.float64(1.0), 110, 300, np.float64(0.8), 10)",houghCircleAlt,0.5541666666666667,45039827.604166664,46118179.5
"(np.float64(1.0), 110, 300, np.float64(0.8), 15)",houghCircleAlt,0.68125,43644819.46041667,44653716.5
"(np.float64(1.0), 110, 300, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6395833333333333,47569528.489583336,48986334.5
"(np.float64(1.0), 110, 300, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7041666666666667,43929908.364583336,45245062.0
"(np.float64(1.0), 110, 300, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8291666666666667,42155555.75,43312992.0
"(np.float64(1.0), 110, 300, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7604166666666666,46333944.93541667,47899352.5
"(np.float64(1.0), 110, 300, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.83125,44696322.947916664,45656744.0
"(np.float64(1.0), 110, 300, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9208333333333333,43146646.05833333,44109405.5
"(np.float64(1.0), 110, 310, np.float64(0.7), 5)",houghCircleAlt,0.29791666666666666,46286642.94375,48074293.5
"(np.float64(1.0), 110, 310, np.float64(0.7), 10)",houghCircleAlt,0.31875,44368682.65208333,45487301.0
"(np.float64(1.0), 110, 310, np.float64(0.7), 15)",houghCircleAlt,0.3854166666666667,43216255.6875,44285241.0
"(np.float64(1.0), 110, 310, np.float64(0.75), 5)",houghCircleAlt,0.38333333333333336,46157557.56666667,47371045.0
"(np.float64(1.0), 110, 310, np.float64(0.75), 10)",houghCircleAlt,0.39166666666666666,45420751.34583333,46630852.0
"(np.float64(1.0), 110, 310, np.float64(0.75), 15)",houghCircleAlt,0.5229166666666667,42159232.672916666,43169788.5
"(np.float64(1.0), 110, 310, np.float64(0.8), 5)",houghCircleAlt,0.5125,44806438.62291667,46275591.0
"(np.float64(1.0), 110, 310, np.float64(0.8), 10)",houghCircleAlt,0.5604166666666667,44470052.45625,45469923.5
"(np.float64(1.0), 110, 310, np.float64(0.8), 15)",houghCircleAlt,0.68125,42875068.93958333,43646087.0
"(np.float64(1.0), 110, 310, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6354166666666666,45808166.1625,47157665.0
"(np.float64(1.0), 110, 310, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7020833333333333,44852020.875,46363415.5
"(np.float64(1.0), 110, 310, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8354166666666667,42877000.16458333,43712136.0
"(np.float64(1.0), 110, 310, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7583333333333333,45856746.5125,47044277.5
"(np.float64(1.0), 110, 310, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8270833333333333,44591885.7375,45697676.0
"(np.float64(1.0), 110, 310, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9166666666666666,43769827.45625,44749436.5
"(np.float64(1.0), 110, 320, np.float64(0.7), 5)",houghCircleAlt,0.30833333333333335,44936750.635416664,46274197.0
"(np.float64(1.0), 110, 320, np.float64(0.7), 10)",houghCircleAlt,0.325,43147437.03333333,44436725.0
"(np.float64(1.0), 110, 320, np.float64(0.7), 15)",houghCircleAlt,0.39375,42823487.50833333,43618840.5
"(np.float64(1.0), 110, 320, np.float64(0.75), 5)",houghCircleAlt,0.40208333333333335,45748339.78541667,47089322.5
"(np.float64(1.0), 110, 320, np.float64(0.75), 10)",houghCircleAlt,0.4,44369543.452083334,45195407.5
"(np.float64(1.0), 110, 320, np.float64(0.75), 15)",houghCircleAlt,0.5270833333333333,42904120.30625,43595918.5
"(np.float64(1.0), 110, 320, np.float64(0.8), 5)",houghCircleAlt,0.5291666666666667,46032073.69375,47748158.0
"(np.float64(1.0), 110, 320, np.float64(0.8), 10)",houghCircleAlt,0.5666666666666667,44356424.920833334,45493077.5
"(np.float64(1.0), 110, 320, np.float64(0.8), 15)",houghCircleAlt,0.68125,43163674.979166664,43906630.5
"(np.float64(1.0), 110, 320, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.64375,46683863.27916667,48021871.0
"(np.float64(1.0), 110, 320, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7041666666666667,43653153.7375,44886134.0
"(np.float64(1.0), 110, 320, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.8416666666666667,41766605.358333334,42865623.0
"(np.float64(1.0), 110, 320, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7583333333333333,45810094.06458333,46791518.0
"(np.float64(1.0), 110, 320, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.8270833333333333,44286372.30833333,45019468.5
"(np.float64(1.0), 110, 320, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.91875,42907102.10208333,43525455.5
"(np.float64(1.0), 110, 330, np.float64(0.7), 5)",houghCircleAlt,0.31875,45436334.00208333,46441814.5
"(np.float64(1.0), 110, 330, np.float64(0.7), 10)",houghCircleAlt,0.31666666666666665,44081773.25625,45545821.0
"(np.float64(1.0), 110, 330, np.float64(0.7), 15)",houghCircleAlt,0.38958333333333334,42689215.25625,43382989.0
"(np.float64(1.0), 110, 330, np.float64(0.75), 5)",houghCircleAlt,0.4125,45561886.458333336,46854441.5
"(np.float64(1.0), 110, 330, np.float64(0.75), 10)",houghCircleAlt,0.39791666666666664,45349701.6875,46236952.0
"(np.float64(1.0), 110, 330, np.float64(0.75), 15)",houghCircleAlt,0.5270833333333333,41710255.675,42499226.5
"(np.float64(1.0), 110, 330, np.float64(0.8), 5)",houghCircleAlt,0.5208333333333334,44218023.44375,45555843.5
"(np.float64(1.0), 110, 330, np.float64(0.8), 10)",houghCircleAlt,0.5708333333333333,43874563.9375,44564845.5
"(np.float64(1.0), 110, 330, np.float64(0.8), 15)",houghCircleAlt,0.6875,42589143.21458333,43261275.5
"(np.float64(1.0), 110, 330, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6479166666666667,45517133.360416666,46921552.0
"(np.float64(1.0), 110, 330, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7083333333333334,43913248.66041667,44710402.5
"(np.float64(1.0), 110, 330, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.84375,42563641.354166664,43763396.5
"(np.float64(1.0), 110, 330, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7645833333333333,45365610.25416667,46442934.0
"(np.float64(1.0), 110, 330, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.825,44215018.59375,45109903.0
"(np.float64(1.0), 110, 330, np.float64(0.9000000000000001), 15)",houghCircleAlt,0.9208333333333333,41864570.35,43035087.0
"(np.float64(1.0), 110, 340, np.float64(0.7), 5)",houghCircleAlt,0.3145833333333333,45976108.21458333,46860957.0
"(np.float64(1.0), 110, 340, np.float64(0.7), 10)",houghCircleAlt,0.325,42579797.708333336,43577102.5
"(np.float64(1.0), 110, 340, np.float64(0.7), 15)",houghCircleAlt,0.39375,42527459.41875,42959004.0
"(np.float64(1.0), 110, 340, np.float64(0.75), 5)",houghCircleAlt,0.40625,45125854.31041667,46201456.0
"(np.float64(1.0), 110, 340, np.float64(0.75), 10)",houghCircleAlt,0.41041666666666665,43997323.854166664,45087921.5
"(np.float64(1.0), 110, 340, np.float64(0.75), 15)",houghCircleAlt,0.525,42198238.325,42687353.5
"(np.float64(1.0), 110, 340, np.float64(0.8), 5)",houghCircleAlt,0.5270833333333333,45213653.927083336,46401427.0
"(np.float64(1.0), 110, 340, np.float64(0.8), 10)",houghCircleAlt,0.575,43967338.16875,45170418.5
"(np.float64(1.0), 110, 340, np.float64(0.8), 15)",houghCircleAlt,0.6916666666666667,42750175.65625,43573681.0
"(np.float64(1.0), 110, 340, np.float64(0.8500000000000001), 5)",houghCircleAlt,0.6541666666666667,44477338.75208333,45750149.5
"(np.float64(1.0), 110, 340, np.float64(0.8500000000000001), 10)",houghCircleAlt,0.7166666666666667,45091163.06041667,45820009.5
"(np.float64(1.0), 110, 340, np.float64(0.8500000000000001), 15)",houghCircleAlt,0.84375,41268790.579166666,42002282.5
"(np.float64(1.0), 110, 340, np.float64(0.9000000000000001), 5)",houghCircleAlt,0.7625,45258414.958333336,46220622.5
"(np.float64(1.0), 110, 340, np.float64(0.9000000000000001), 10)",houghCircleAlt,0.825,43909785.266666666,44856426.0
