,0,1,2,3
"(np.float64(1.0), 180, 180, 30, 15)",houghCircle,0.802083333,41122634.2,32570113.5
"(np.float64(1.0), 190, 120, 30, 15)",houghCircle,0.802083333,43943629.49,34286698.5
"(np.float64(1.0), 190, 180, 30, 15)",houghCircle,0.802083333,43942018.37,32777176
"(np.float64(1.0), 200, 110, 30, 15)",houghCircle,0.802083333,43671060.51,34733896
"(np.float64(1.0), 210, 100, 30, 15)",houghCircle,0.802083333,45279841.98,35365387
"(np.float64(1.0), 220, 100, 30, 15)",houghCircle,0.802083333,45794166.91,35645933.5
"(np.float64(1.0), 270, 120, 35, 15)",houghCircle,0.802083333,42772882.53,33488045
"(np.float64(1.0), 280, 120, 35, 15)",houghCircle,0.802083333,43064198.21,34704372
"(np.float64(1.5), 140, 150, 30, 15)",houghCircle,0.802083333,44043059.67,33413845
"(np.float64(1.5), 140, 180, 30, 15)",houghCircle,0.802083333,42156952.16,31514037
"(np.float64(1.5), 150, 150, 30, 15)",houghCircle,0.802083333,44069833.43,34027857.5
"(np.float64(1.5), 150, 180, 30, 15)",houghCircle,0.802083333,49727946.71,40454635
"(np.float64(1.5), 160, 140, 30, 15)",houghCircle,0.802083333,53233258.18,42208690
"(np.float64(1.5), 160, 180, 30, 15)",houghCircle,0.802083333,43260736.85,32109512.5
"(np.float64(1.5), 170, 140, 30, 15)",houghCircle,0.802083333,43976330.03,32736889
"(np.float64(1.5), 170, 180, 30, 15)",houghCircle,0.802083333,53186540.4,41183337
"(np.float64(1.5), 180, 100, 35, 15)",houghCircle,0.802083333,44719722.4,36047286.5
"(np.float64(1.5), 180, 110, 35, 15)",houghCircle,0.802083333,45143019.89,35956205
"(np.float64(1.5), 180, 120, 30, 15)",houghCircle,0.802083333,45554234.69,34916505.5
"(np.float64(1.5), 180, 180, 30, 15)",houghCircle,0.802083333,41780384.63,31977862
"(np.float64(1.5), 190, 120, 30, 15)",houghCircle,0.802083333,43554895.64,35394211
