,0,1,2,3,4,5
images_miniset/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg.2,0.120543167,4,True,True,0.120543167,"[1.4142135623730951, 2.0, 2.23606797749979, 2.23606797749979]"
images_miniset/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg.3,0.130701416,4,True,True,0.130701416,"[1.4142135623730951, 2.0, 2.23606797749979, 2.23606797749979]"
images_miniset/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg.4,0.129883792,4,True,True,0.129883792,"[1.4142135623730951, 2.0, 2.23606797749979, 2.23606797749979]"
images_miniset/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg.5,0.157451417,4,True,True,0.157451417,"[1.4142135623730951, 2.0, 2.23606797749979, 2.23606797749979]"
images_miniset/dark/jack_cole/short/C/dark_jack_cole_short_C_0.jpg.6,0.228165333,4,True,True,0.228165333,"[1.4142135623730951, 2.23606797749979, 2.23606797749979, 3.0]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.0,0.109309208,4,True,True,0.109309208,"[1.0, 1.0, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.1,0.115584041,4,True,True,0.115584041,"[1.0, 1.0, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.2,0.119238,4,True,True,0.119238,"[1.0, 1.0, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.3,0.126316084,4,True,True,0.126316084,"[1.0, 1.0, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.4,0.129785791,4,True,True,0.129785791,"[1.0, 1.0, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.5,0.153473958,4,True,True,0.153473958,"[1.0, 1.0, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/jack_cole/short/D/dark_jack_cole_short_D_0.jpg.6,0.220477708,4,True,True,0.220477708,"[1.0, 2.23606797749979, 3.1622776601683795, 3.1622776601683795]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.0,0.122260083,4,True,True,0.122260083,"[1.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.1,0.134901625,4,True,True,0.134901625,"[1.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.2,0.149006125,4,True,True,0.149006125,"[1.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.3,0.158289292,4,True,True,0.158289292,"[1.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.4,0.176217417,4,True,True,0.176217417,"[1.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.5,0.225957875,4,True,True,0.225957875,"[1.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/A/dark_john_honey_high_A_0.jpg.6,0.277248542,4,True,True,0.277248542,"[0.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.0,0.122946666,4,True,True,0.122946666,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.1,0.13543875,4,True,True,0.13543875,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.2,0.147908875,4,True,True,0.147908875,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.3,0.158646959,4,True,True,0.158646959,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.4,0.17464975,4,True,True,0.17464975,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.5,0.228118542,4,True,True,0.228118542,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/high/B/dark_john_honey_high_B_0.jpg.6,0.279329,4,True,True,0.279329,"[0.0, 1.0, 1.0, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.0,0.124132042,3,True,False,0.124132042,"[0.0, 1.0, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.1,0.136980542,4,True,True,0.136980542,"[0.0, 1.0, 1.0, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.2,0.148485042,4,True,True,0.148485042,"[0.0, 1.0, 1.0, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.3,0.157994833,4,True,True,0.157994833,"[0.0, 1.0, 1.4142135623730951, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.4,0.170900083,4,True,True,0.170900083,"[0.0, 1.0, 1.0, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.5,0.233721792,4,True,True,0.233721792,"[0.0, 1.0, 1.4142135623730951, 1.4142135623730951]"
images_miniset/dark/john_honey/high/C/dark_john_honey_high_C_0.jpg.6,0.274668417,4,True,True,0.274668417,"[0.0, 1.0, 1.0, 1.4142135623730951]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.0,0.122955625,2,True,False,0.122955625,"[0.0, 1.0]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.1,0.135210666,4,True,True,0.135210666,"[0.0, 1.0, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.2,0.14678675,4,True,True,0.14678675,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.3,0.155656333,4,True,True,0.155656333,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.4,0.169266959,4,True,True,0.169266959,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.5,0.227137083,4,True,True,0.227137083,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/high/D/dark_john_honey_high_D_0.jpg.6,0.2701165,4,True,True,0.2701165,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.0,0.112446917,4,True,True,0.112446917,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.1,0.116977917,4,True,True,0.116977917,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.2,0.127164,4,True,True,0.127164,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.3,0.144361125,4,True,True,0.144361125,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.4,0.164846959,4,True,True,0.164846959,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.5,0.181493084,4,True,True,0.181493084,"[1.4142135623730951, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/A/dark_john_honey_medium_A_0.jpg.6,0.250574458,4,True,True,0.250574458,"[1.0, 1.4142135623730951, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.0,0.113283625,4,True,True,0.113283625,"[1.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.1,0.119157292,4,True,True,0.119157292,"[1.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.2,0.129636458,4,True,True,0.129636458,"[1.0, 1.4142135623730951, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.3,0.1410255,4,True,True,0.1410255,"[1.0, 1.4142135623730951, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.4,0.145653208,4,True,True,0.145653208,"[1.0, 1.4142135623730951, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.5,0.183060375,4,True,True,0.183060375,"[1.0, 1.4142135623730951, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/B/dark_john_honey_medium_B_0.jpg.6,0.257597875,4,True,True,0.257597875,"[1.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.0,0.117996375,4,True,True,0.117996375,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.1,0.125481958,4,True,True,0.125481958,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.2,0.136646167,4,True,True,0.136646167,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.3,0.151794125,4,True,True,0.151794125,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.4,0.157200708,4,True,True,0.157200708,"[0.0, 1.0, 1.0, 1.0]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.5,0.200621416,4,True,True,0.200621416,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/john_honey/medium/C/dark_john_honey_medium_C_0.jpg.6,0.269577875,4,True,True,0.269577875,"[0.0, 1.0, 1.0, 2.0]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.0,0.11242475,4,True,True,0.11242475,"[0.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.1,0.11887575,4,True,True,0.11887575,"[0.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.2,0.129516042,4,True,True,0.129516042,"[0.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.3,0.141092459,4,True,True,0.141092459,"[0.0, 0.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.4,0.145535167,4,True,True,0.145535167,"[0.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.5,0.181757083,4,True,True,0.181757083,"[0.0, 0.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/medium/D/dark_john_honey_medium_D_0.jpg.6,0.257551625,4,False,False,0.257551625,"[1.0, 2.0, 2.23606797749979, 7.615773105863909]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.0,0.110302792,4,True,True,0.110302792,"[1.0, 1.4142135623730951, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.1,0.115686584,4,True,True,0.115686584,"[1.0, 1.4142135623730951, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.2,0.122944542,4,True,True,0.122944542,"[1.4142135623730951, 1.4142135623730951, 2.0, 3.1622776601683795]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.3,0.134478333,4,True,True,0.134478333,"[1.4142135623730951, 1.4142135623730951, 2.0, 3.1622776601683795]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.4,0.135511334,4,True,True,0.135511334,"[1.4142135623730951, 1.4142135623730951, 2.0, 3.1622776601683795]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.5,0.167954375,5,True,False,0.167954375,"[1.4142135623730951, 1.4142135623730951, 2.0, 3.1622776601683795, 233.57439928211312]"
images_miniset/dark/john_honey/short/A/dark_john_honey_short_A_0.jpg.6,0.234126709,5,True,False,0.234126709,"[1.4142135623730951, 1.4142135623730951, 2.0, 3.1622776601683795, 233.57439928211312]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.0,0.1090465,4,True,True,0.1090465,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.1,0.114034541,4,True,True,0.114034541,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.2,0.120228708,4,True,True,0.120228708,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.3,0.1307385,4,True,True,0.1307385,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.4,0.130622709,4,True,True,0.130622709,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.5,0.160251292,4,True,True,0.160251292,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/B/dark_john_honey_short_B_0.jpg.6,0.224244166,4,True,True,0.224244166,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.0,0.10834125,4,True,True,0.10834125,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.1,0.112443542,4,True,True,0.112443542,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.2,0.118112041,4,True,True,0.118112041,"[1.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.3,0.126652917,4,True,True,0.126652917,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.4,0.127805292,4,True,True,0.127805292,"[1.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.5,0.154115709,4,True,True,0.154115709,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/john_honey/short/C/dark_john_honey_short_C_0.jpg.6,0.212948667,4,True,True,0.212948667,"[1.0, 1.0, 1.4142135623730951, 2.0]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.0,0.11266475,4,True,True,0.11266475,"[0.0, 1.0, 2.0, 2.8284271247461903]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.1,0.117835667,4,True,True,0.117835667,"[0.0, 1.0, 2.0, 2.8284271247461903]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.2,0.123325084,4,True,True,0.123325084,"[0.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.3,0.132438291,4,True,True,0.132438291,"[0.0, 1.0, 2.0, 2.8284271247461903]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.4,0.1350835,4,True,True,0.1350835,"[0.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.5,0.162613709,4,True,True,0.162613709,"[0.0, 1.0, 2.0, 2.8284271247461903]"
images_miniset/dark/john_honey/short/D/dark_john_honey_short_D_0.jpg.6,0.237378,4,True,True,0.237378,"[1.0, 1.0, 2.0, 2.23606797749979]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.0,0.109530167,4,True,True,0.109530167,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.1,0.11435025,4,True,True,0.11435025,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.2,0.119839708,4,True,True,0.119839708,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.3,0.127225041,4,True,True,0.127225041,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.4,0.130469458,4,True,True,0.130469458,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.5,0.157433583,4,True,True,0.157433583,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/A/dark_michaels_high_A_0.jpg.6,0.207239792,4,True,True,0.207239792,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.0,0.125111541,4,True,True,0.125111541,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.1,0.117360708,4,True,True,0.117360708,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.2,0.123767833,4,True,True,0.123767833,"[0.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.3,0.132293709,4,True,True,0.132293709,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.4,0.136110958,4,True,True,0.136110958,"[0.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.5,0.164589666,4,True,True,0.164589666,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/B/dark_michaels_high_B_0.jpg.6,0.214992875,4,True,True,0.214992875,"[1.0, 1.0, 2.23606797749979, 3.1622776601683795]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.0,0.110345834,4,True,True,0.110345834,"[0.0, 1.0, 1.0, 3.0]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.1,0.115790167,4,True,True,0.115790167,"[0.0, 1.0, 1.0, 3.0]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.2,0.122168917,4,True,True,0.122168917,"[0.0, 1.0, 1.0, 3.0]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.3,0.129125708,4,True,True,0.129125708,"[0.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.4,0.133841625,4,True,True,0.133841625,"[0.0, 1.0, 1.0, 3.0]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.5,0.160114792,4,True,True,0.160114792,"[0.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/high/C/dark_michaels_high_C_0.jpg.6,0.212758583,4,True,True,0.212758583,"[0.0, 1.0, 1.0, 3.0]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.0,0.113497,4,True,True,0.113497,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.1,0.1189865,4,True,True,0.1189865,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.2,0.126768417,4,True,True,0.126768417,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.3,0.135037334,4,True,True,0.135037334,"[1.0, 1.4142135623730951, 2.0, 3.1622776601683795]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.4,0.139676042,4,True,True,0.139676042,"[1.0, 1.0, 1.4142135623730951, 3.1622776601683795]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.5,0.170523,4,True,True,0.170523,"[1.0, 1.4142135623730951, 2.0, 3.1622776601683795]"
images_miniset/dark/michaels/high/D/dark_michaels_high_D_0.jpg.6,0.224253,4,True,True,0.224253,"[1.0, 2.0, 3.0, 3.1622776601683795]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.0,0.1150695,4,True,True,0.1150695,"[0.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.1,0.120150458,4,True,True,0.120150458,"[0.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.2,0.126723292,4,True,True,0.126723292,"[0.0, 0.0, 1.0, 2.23606797749979]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.3,0.13524625,4,True,True,0.13524625,"[0.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.4,0.137252542,4,True,True,0.137252542,"[0.0, 0.0, 1.0, 2.23606797749979]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.5,0.1700105,4,True,True,0.1700105,"[0.0, 1.0, 1.0, 2.23606797749979]"
images_miniset/dark/michaels/medium/A/dark_michaels_medium_A_0.jpg.6,0.228150375,4,True,True,0.228150375,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.0,0.116453875,4,True,True,0.116453875,"[0.0, 1.4142135623730951, 2.0, 2.0]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.1,0.122200875,4,True,True,0.122200875,"[0.0, 1.4142135623730951, 2.0, 2.0]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.2,0.127952334,4,True,True,0.127952334,"[0.0, 1.4142135623730951, 2.0, 2.0]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.3,0.136140834,4,True,True,0.136140834,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.4,0.142167583,4,True,True,0.142167583,"[0.0, 1.4142135623730951, 2.0, 2.0]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.5,0.169279459,4,True,True,0.169279459,"[0.0, 1.0, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/michaels/medium/B/dark_michaels_medium_B_0.jpg.6,0.2320205,4,True,True,0.2320205,"[1.0, 1.4142135623730951, 1.4142135623730951, 2.23606797749979]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.0,0.115094083,4,True,True,0.115094083,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.1,0.120156667,4,True,True,0.120156667,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.2,0.126173417,4,True,True,0.126173417,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.3,0.133595375,4,True,True,0.133595375,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.4,0.137605792,4,True,True,0.137605792,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.5,0.166237,4,True,True,0.166237,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/C/dark_michaels_medium_C_0.jpg.6,0.215893334,4,True,True,0.215893334,"[1.0, 1.0, 1.0, 2.0]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.0,0.11557725,4,True,True,0.11557725,"[2.0, 2.23606797749979, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.1,0.120957458,4,True,True,0.120957458,"[2.0, 2.23606797749979, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.2,0.126693583,4,True,True,0.126693583,"[2.0, 2.23606797749979, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.3,0.134479041,4,True,True,0.134479041,"[2.0, 2.23606797749979, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.4,0.138614417,4,True,True,0.138614417,"[2.0, 2.23606797749979, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.5,0.166350875,4,True,True,0.166350875,"[2.0, 2.23606797749979, 2.23606797749979, 2.8284271247461903]"
images_miniset/dark/michaels/medium/D/dark_michaels_medium_D_0.jpg.6,0.227321,4,True,True,0.227321,"[1.4142135623730951, 2.0, 2.23606797749979, 2.23606797749979]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.0,0.112886125,4,True,True,0.112886125,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.1,0.117852708,4,True,True,0.117852708,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.2,0.12589375,4,True,True,0.12589375,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.3,0.133689,4,True,True,0.133689,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.4,0.138264208,4,True,True,0.138264208,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.5,0.168335458,4,True,True,0.168335458,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/A/dark_michaels_short_A_0.jpg.6,0.218831709,4,True,True,0.218831709,"[0.0, 1.0, 1.0, 2.8284271247461903]"
images_miniset/dark/michaels/short/B/dark_michaels_short_B_0.jpg.0,0.114399792,4,True,True,0.114399792,"[1.0, 2.23606797749979, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/michaels/short/B/dark_michaels_short_B_0.jpg.1,0.12094075,4,True,True,0.12094075,"[1.0, 2.23606797749979, 2.8284271247461903, 3.1622776601683795]"
images_miniset/dark/michaels/short/B/dark_michaels_short_B_0.jpg.2,0.12843075,4,True,True,0.12843075,"[1.0, 2.23606797749979, 3.1622776601683795, 3.605551275463989]"
